Dip dir,Dip,Head,Tail,Lag distance,X,Y,Z,Average distance,Spatial function value,Spatial function type,Mean head,Mean tail,Variance head,Variance tail,Number of pairs,Dir ID,Lag
135.0,-85.0,Primary,Primary,20.0,1.2325683615251246,-1.2325683548881268,-19.923893958880015,0.0,,4,0.0,0.0,0.0,0.0,0,14,5.0
135.0,-85.0,Primary,Primary,24.0,1.4790820338301494,-1.4790820258657522,-23.90867275065602,0.0,,4,0.0,0.0,0.0,0.0,0,14,6.0
135.0,-85.0,Primary,Primary,28.0,1.7255957061351743,-1.7255956968433774,-27.893451542432025,0.0,,4,0.0,0.0,0.0,0.0,0,14,7.0
135.0,-85.0,Primary,Primary,32.0,1.9721093784401993,-1.9721093678210029,-31.878230334208027,0.0,,4,0.0,0.0,0.0,0.0,0,14,8.0
135.0,-85.0,Primary,Primary,36.0,2.218623050745224,-2.2186230387986283,-35.86300912598403,0.0,,4,0.0,0.0,0.0,0.0,0,14,9.0
135.0,-85.0,Primary,Primary,40.0,2.4651367230502492,-2.4651367097762535,-39.84778791776003,0.0,,4,0.0,0.0,0.0,0.0,0,14,10.0
145.0,-85.0,Primary,Primary,0.0,0.0,-0.0,-0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,15,0.0
145.0,-85.0,Primary,Primary,2.0,0.0999809630156013,-0.14278761216406868,-1.9923893958880017,0.0,,4,0.0,0.0,0.0,0.0,0,15,0.5
145.0,-85.0,Primary,Primary,4.0,0.1999619260312026,-0.28557522432813737,-3.9847787917760034,0.0,,4,0.0,0.0,0.0,0.0,0,15,1.0
145.0,-85.0,Primary,Primary,8.0,0.3999238520624052,-0.5711504486562747,-7.969557583552007,0.0,,4,0.0,0.0,0.0,0.0,0,15,2.0
145.0,-85.0,Primary,Primary,12.0,0.5998857780936078,-0.8567256729844122,-11.95433637532801,0.0,,4,0.0,0.0,0.0,0.0,0,15,3.0
145.0,-85.0,Primary,Primary,16.0,0.7998477041248104,-1.1423008973125495,-15.939115167104013,0.0,,4,0.0,0.0,0.0,0.0,0,15,4.0
145.0,-85.0,Primary,Primary,20.0,0.9998096301560131,-1.4278761216406868,-19.923893958880015,0.0,,4,0.0,0.0,0.0,0.0,0,15,5.0
145.0,-85.0,Primary,Primary,24.0,1.1997715561872155,-1.7134513459688243,-23.90867275065602,0.0,,4,0.0,0.0,0.0,0.0,0,15,6.0
145.0,-85.0,Primary,Primary,28.0,1.3997334822184182,-1.9990265702969616,-27.893451542432025,0.0,,4,0.0,0.0,0.0,0.0,0,15,7.0
145.0,-85.0,Primary,Primary,32.0,1.5996954082496209,-2.284601794625099,-31.878230334208027,0.0,,4,0.0,0.0,0.0,0.0,0,15,8.0
145.0,-85.0,Primary,Primary,36.0,1.7996573342808235,-2.5701770189532365,-35.86300912598403,0.0,,4,0.0,0.0,0.0,0.0,0,15,9.0
145.0,-85.0,Primary,Primary,40.0,1.9996192603120262,-2.8557522432813736,-39.84778791776003,0.0,,4,0.0,0.0,0.0,0.0,0,15,10.0
155.0,-85.0,Primary,Primary,0.0,0.0,-0.0,-0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,16,0.0
155.0,-85.0,Primary,Primary,2.0,0.07366721891719441,-0.15797985950762738,-1.9923893958880017,0.0,,4,0.0,0.0,0.0,0.0,0,16,0.5
155.0,-85.0,Primary,Primary,4.0,0.14733443783438882,-0.31595971901525477,-3.9847787917760034,0.0,,4,0.0,0.0,0.0,0.0,0,16,1.0
155.0,-85.0,Primary,Primary,8.0,0.29466887566877764,-0.6319194380305095,-7.969557583552007,0.0,,4,0.0,0.0,0.0,0.0,0,16,2.0
155.0,-85.0,Primary,Primary,12.0,0.44200331350316646,-0.9478791570457643,-11.95433637532801,0.0,,4,0.0,0.0,0.0,0.0,0,16,3.0
155.0,-85.0,Primary,Primary,16.0,0.5893377513375553,-1.263838876061019,-15.939115167104013,0.0,,4,0.0,0.0,0.0,0.0,0,16,4.0
155.0,-85.0,Primary,Primary,20.0,0.7366721891719441,-1.5797985950762738,-19.923893958880015,0.0,,4,0.0,0.0,0.0,0.0,0,16,5.0
155.0,-85.0,Primary,Primary,24.0,0.8840066270063329,-1.8957583140915286,-23.90867275065602,0.0,,4,0.0,0.0,0.0,0.0,0,16,6.0
155.0,-85.0,Primary,Primary,28.0,1.0313410648407217,-2.2117180331067834,-27.893451542432025,0.0,,4,0.0,0.0,0.0,0.0,0,16,7.0
155.0,-85.0,Primary,Primary,32.0,1.1786755026751106,-2.527677752122038,-31.878230334208027,0.0,,4,0.0,0.0,0.0,0.0,0,16,8.0
155.0,-85.0,Primary,Primary,36.0,1.3260099405094994,-2.843637471137293,-35.86300912598403,0.0,,4,0.0,0.0,0.0,0.0,0,16,9.0
155.0,-85.0,Primary,Primary,40.0,1.4733443783438882,-3.1595971901525477,-39.84778791776003,0.0,,4,0.0,0.0,0.0,0.0,0,16,10.0
165.0,-85.0,Primary,Primary,0.0,0.0,-0.0,-0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,17,0.0
165.0,-85.0,Primary,Primary,2.0,0.04511513365450241,-0.16837196877265503,-1.9923893958880017,0.0,,4,0.0,0.0,0.0,0.0,0,17,0.5
165.0,-85.0,Primary,Primary,4.0,0.09023026730900482,-0.33674393754531007,-3.9847787917760034,0.0,,4,0.0,0.0,0.0,0.0,0,17,1.0
165.0,-85.0,Primary,Primary,8.0,0.18046053461800965,-0.6734878750906201,-7.969557583552007,0.0,,4,0.0,0.0,0.0,0.0,0,17,2.0
165.0,-85.0,Primary,Primary,12.0,0.27069080192701445,-1.0102318126359302,-11.95433637532801,0.0,,4,0.0,0.0,0.0,0.0,0,17,3.0
165.0,-85.0,Primary,Primary,16.0,0.3609210692360193,-1.3469757501812403,-15.939115167104013,0.0,,4,0.0,0.0,0.0,0.0,0,17,4.0
165.0,-85.0,Primary,Primary,20.0,0.45115133654502415,-1.6837196877265503,-19.923893958880015,0.0,,4,0.0,0.0,0.0,0.0,0,17,5.0
165.0,-85.0,Primary,Primary,24.0,0.5413816038540289,-2.0204636252718604,-23.90867275065602,0.0,,4,0.0,0.0,0.0,0.0,0,17,6.0
165.0,-85.0,Primary,Primary,28.0,0.6316118711630337,-2.3572075628171705,-27.893451542432025,0.0,,4,0.0,0.0,0.0,0.0,0,17,7.0
165.0,-85.0,Primary,Primary,32.0,0.7218421384720386,-2.6939515003624805,-31.878230334208027,0.0,,4,0.0,0.0,0.0,0.0,0,17,8.0
165.0,-85.0,Primary,Primary,36.0,0.8120724057810434,-3.0306954379077906,-35.86300912598403,0.0,,4,0.0,0.0,0.0,0.0,0,17,9.0
165.0,-85.0,Primary,Primary,40.0,0.9023026730900483,-3.3674393754531007,-39.84778791776003,0.0,,4,0.0,0.0,0.0,0.0,0,17,10.0
175.0,-85.0,Primary,Primary,0.0,0.0,-0.0,-0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,18,0.0
175.0,-85.0,Primary,Primary,2.0,0.015192247888202243,-0.17364818097851456,-1.9923893958880017,0.0,,4,0.0,0.0,0.0,0.0,0,18,0.5
175.0,-85.0,Primary,Primary,4.0,0.030384495776404487,-0.3472963619570291,-3.9847787917760034,0.0,,4,0.0,0.0,0.0,0.0,0,18,1.0
175.0,-85.0,Primary,Primary,8.0,0.060768991552808974,-0.6945927239140582,-7.969557583552007,0.0,,4,0.0,0.0,0.0,0.0,0,18,2.0
175.0,-85.0,Primary,Primary,12.0,0.09115348732921347,-1.0418890858710874,-11.95433637532801,0.0,,4,0.0,0.0,0.0,0.0,0,18,3.0
175.0,-85.0,Primary,Primary,16.0,0.12153798310561795,-1.3891854478281165,-15.939115167104013,0.0,,4,0.0,0.0,0.0,0.0,0,18,4.0
175.0,-85.0,Primary,Primary,20.0,0.15192247888202243,-1.7364818097851455,-19.923893958880015,0.0,,4,0.0,0.0,0.0,0.0,0,18,5.0
175.0,-85.0,Primary,Primary,24.0,0.18230697465842693,-2.083778171742175,-23.90867275065602,0.0,,4,0.0,0.0,0.0,0.0,0,18,6.0
175.0,-85.0,Primary,Primary,28.0,0.21269147043483141,-2.4310745336992037,-27.893451542432025,0.0,,4,0.0,0.0,0.0,0.0,0,18,7.0
175.0,-85.0,Primary,Primary,32.0,0.2430759662112359,-2.778370895656233,-31.878230334208027,0.0,,4,0.0,0.0,0.0,0.0,0,18,8.0
175.0,-85.0,Primary,Primary,36.0,0.2734604619876404,-3.1256672576132623,-35.86300912598403,0.0,,4,0.0,0.0,0.0,0.0,0,18,9.0
175.0,-85.0,Primary,Primary,40.0,0.30384495776404485,-3.472963619570291,-39.84778791776003,0.0,,4,0.0,0.0,0.0,0.0,0,18,10.0
185.0,-85.0,Primary,Primary,0.0,-0.0,-0.0,-0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,19,0.0
185.0,-85.0,Primary,Primary,2.0,-0.01519224664148026,-0.17364818108758862,-1.9923893958880017,0.0,,4,0.0,0.0,0.0,0.0,0,19,0.5
185.0,-85.0,Primary,Primary,4.0,-0.03038449328296052,-0.34729636217517723,-3.9847787917760034,0.0,,4,0.0,0.0,0.0,0.0,0,19,1.0
185.0,-85.0,Primary,Primary,8.0,-0.06076898656592104,-0.6945927243503545,-7.969557583552007,0.0,,4,0.0,0.0,0.0,0.0,0,19,2.0
185.0,-85.0,Primary,Primary,12.0,-0.09115347984888156,-1.0418890865255317,-11.95433637532801,0.0,,4,0.0,0.0,0.0,0.0,0,19,3.0
185.0,-85.0,Primary,Primary,16.0,-0.12153797313184209,-1.389185448700709,-15.939115167104013,0.0,,4,0.0,0.0,0.0,0.0,0,19,4.0
185.0,-85.0,Primary,Primary,20.0,-0.15192246641480261,-1.7364818108758862,-19.923893958880015,0.0,,4,0.0,0.0,0.0,0.0,0,19,5.0
185.0,-85.0,Primary,Primary,24.0,-0.18230695969776312,-2.0837781730510634,-23.90867275065602,0.0,,4,0.0,0.0,0.0,0.0,0,19,6.0
185.0,-85.0,Primary,Primary,28.0,-0.21269145298072364,-2.431074535226241,-27.893451542432025,0.0,,4,0.0,0.0,0.0,0.0,0,19,7.0
185.0,-85.0,Primary,Primary,32.0,-0.24307594626368417,-2.778370897401418,-31.878230334208027,0.0,,4,0.0,0.0,0.0,0.0,0,19,8.0
185.0,-85.0,Primary,Primary,36.0,-0.2734604395466447,-3.125667259576595,-35.86300912598403,0.0,,4,0.0,0.0,0.0,0.0,0,19,9.0
185.0,-85.0,Primary,Primary,40.0,-0.30384493282960523,-3.4729636217517723,-39.84778791776003,0.0,,4,0.0,0.0,0.0,0.0,0,19,10.0
195.0,-85.0,Primary,Primary,0.0,-0.0,-0.0,-0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,20,0.0
195.0,-85.0,Primary,Primary,2.0,-0.04511513244566138,-0.168371969096563,-1.9923893958880017,0.0,,4,0.0,0.0,0.0,0.0,0,20,0.5
195.0,-85.0,Primary,Primary,4.0,-0.09023026489132276,-0.336743938193126,-3.9847787917760034,0.0,,4,0.0,0.0,0.0,0.0,0,20,1.0
195.0,-85.0,Primary,Primary,8.0,-0.1804605297826455,-0.673487876386252,-7.969557583552007,0.0,,4,0.0,0.0,0.0,0.0,0,20,2.0
195.0,-85.0,Primary,Primary,12.0,-0.2706907946739683,-1.0102318145793778,-11.95433637532801,0.0,,4,0.0,0.0,0.0,0.0,0,20,3.0
195.0,-85.0,Primary,Primary,16.0,-0.360921059565291,-1.346975752772504,-15.939115167104013,0.0,,4,0.0,0.0,0.0,0.0,0,20,4.0
195.0,-85.0,Primary,Primary,20.0,-0.45115132445661377,-1.68371969096563,-19.923893958880015,0.0,,4,0.0,0.0,0.0,0.0,0,20,5.0
195.0,-85.0,Primary,Primary,24.0,-0.5413815893479366,-2.0204636291587557,-23.90867275065602,0.0,,4,0.0,0.0,0.0,0.0,0,20,6.0
195.0,-85.0,Primary,Primary,28.0,-0.6316118542392593,-2.3572075673518817,-27.893451542432025,0.0,,4,0.0,0.0,0.0,0.0,0,20,7.0
195.0,-85.0,Primary,Primary,32.0,-0.721842119130582,-2.693951505545008,-31.878230334208027,0.0,,4,0.0,0.0,0.0,0.0,0,20,8.0
195.0,-85.0,Primary,Primary,36.0,-0.8120723840219048,-3.030695443738134,-35.86300912598403,0.0,,4,0.0,0.0,0.0,0.0,0,20,9.0
195.0,-85.0,Primary,Primary,40.0,-0.9023026489132275,-3.36743938193126,-39.84778791776003,0.0,,4,0.0,0.0,0.0,0.0,0,20,10.0
205.0,-85.0,Primary,Primary,0.0,-0.0,-0.0,-0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,21,0.0
205.0,-85.0,Primary,Primary,2.0,-0.07366721778296448,-0.1579798600365275,-1.9923893958880017,0.0,,4,0.0,0.0,0.0,0.0,0,21,0.5
205.0,-85.0,Primary,Primary,4.0,-0.14733443556592896,-0.315959720073055,-3.9847787917760034,0.0,,4,0.0,0.0,0.0,0.0,0,21,1.0
205.0,-85.0,Primary,Primary,8.0,-0.2946688711318579,-0.63191944014611,-7.969557583552007,0.0,,4,0.0,0.0,0.0,0.0,0,21,2.0
205.0,-85.0,Primary,Primary,12.0,-0.44200330669778687,-0.947879160219165,-11.95433637532801,0.0,,4,0.0,0.0,0.0,0.0,0,21,3.0
205.0,-85.0,Primary,Primary,16.0,-0.5893377422637158,-1.26383888029222,-15.939115167104013,0.0,,4,0.0,0.0,0.0,0.0,0,21,4.0
205.0,-85.0,Primary,Primary,20.0,-0.7366721778296448,-1.579798600365275,-19.923893958880015,0.0,,4,0.0,0.0,0.0,0.0,0,21,5.0
205.0,-85.0,Primary,Primary,24.0,-0.8840066133955737,-1.89575832043833,-23.90867275065602,0.0,,4,0.0,0.0,0.0,0.0,0,21,6.0
205.0,-85.0,Primary,Primary,28.0,-1.0313410489615027,-2.211718040511385,-27.893451542432025,0.0,,4,0.0,0.0,0.0,0.0,0,21,7.0
205.0,-85.0,Primary,Primary,32.0,-1.1786754845274316,-2.52767776058444,-31.878230334208027,0.0,,4,0.0,0.0,0.0,0.0,0,21,8.0
205.0,-85.0,Primary,Primary,36.0,-1.3260099200933606,-2.843637480657495,-35.86300912598403,0.0,,4,0.0,0.0,0.0,0.0,0,21,9.0
205.0,-85.0,Primary,Primary,40.0,-1.4733443556592896,-3.15959720073055,-39.84778791776003,0.0,,4,0.0,0.0,0.0,0.0,0,21,10.0
215.0,-85.0,Primary,Primary,0.0,-0.0,-0.0,-0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,22,0.0
215.0,-85.0,Primary,Primary,2.0,-0.09998096199044536,-0.14278761288189062,-1.9923893958880017,0.0,,4,0.0,0.0,0.0,0.0,0,22,0.5
215.0,-85.0,Primary,Primary,4.0,-0.19996192398089072,-0.28557522576378125,-3.9847787917760034,0.0,,4,0.0,0.0,0.0,0.0,0,22,1.0
215.0,-85.0,Primary,Primary,8.0,-0.39992384796178143,-0.5711504515275625,-7.969557583552007,0.0,,4,0.0,0.0,0.0,0.0,0,22,2.0
215.0,-85.0,Primary,Primary,12.0,-0.5998857719426721,-0.8567256772913437,-11.95433637532801,0.0,,4,0.0,0.0,0.0,0.0,0,22,3.0
215.0,-85.0,Primary,Primary,16.0,-0.7998476959235629,-1.142300903055125,-15.939115167104013,0.0,,4,0.0,0.0,0.0,0.0,0,22,4.0
215.0,-85.0,Primary,Primary,20.0,-0.9998096199044536,-1.4278761288189061,-19.923893958880015,0.0,,4,0.0,0.0,0.0,0.0,0,22,5.0
215.0,-85.0,Primary,Primary,24.0,-1.1997715438853442,-1.7134513545826875,-23.90867275065602,0.0,,4,0.0,0.0,0.0,0.0,0,22,6.0
215.0,-85.0,Primary,Primary,28.0,-1.399733467866235,-1.9990265803464689,-27.893451542432025,0.0,,4,0.0,0.0,0.0,0.0,0,22,7.0
215.0,-85.0,Primary,Primary,32.0,-1.5996953918471257,-2.28460180611025,-31.878230334208027,0.0,,4,0.0,0.0,0.0,0.0,0,22,8.0
215.0,-85.0,Primary,Primary,36.0,-1.7996573158280165,-2.570177031874031,-35.86300912598403,0.0,,4,0.0,0.0,0.0,0.0,0,22,9.0
215.0,-85.0,Primary,Primary,40.0,-1.9996192398089072,-2.8557522576378123,-39.84778791776003,0.0,,4,0.0,0.0,0.0,0.0,0,22,10.0
225.0,-85.0,Primary,Primary,0.0,-0.0,-0.0,-0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,23,0.0
225.0,-85.0,Primary,Primary,2.0,-0.12325683526757945,-0.1232568363737457,-1.9923893958880017,0.0,,4,0.0,0.0,0.0,0.0,0,23,0.5
225.0,-85.0,Primary,Primary,4.0,-0.2465136705351589,-0.2465136727474914,-3.9847787917760034,0.0,,4,0.0,0.0,0.0,0.0,0,23,1.0
225.0,-85.0,Primary,Primary,8.0,-0.4930273410703178,-0.4930273454949828,-7.969557583552007,0.0,,4,0.0,0.0,0.0,0.0,0,23,2.0
225.0,-85.0,Primary,Primary,12.0,-0.7395410116054767,-0.7395410182424742,-11.95433637532801,0.0,,4,0.0,0.0,0.0,0.0,0,23,3.0
225.0,-85.0,Primary,Primary,16.0,-0.9860546821406356,-0.9860546909899656,-15.939115167104013,0.0,,4,0.0,0.0,0.0,0.0,0,23,4.0
225.0,-85.0,Primary,Primary,20.0,-1.2325683526757945,-1.232568363737457,-19.923893958880015,0.0,,4,0.0,0.0,0.0,0.0,0,23,5.0
225.0,-85.0,Primary,Primary,24.0,-1.4790820232109534,-1.4790820364849484,-23.90867275065602,0.0,,4,0.0,0.0,0.0,0.0,0,23,6.0
225.0,-85.0,Primary,Primary,28.0,-1.7255956937461123,-1.7255957092324397,-27.893451542432025,0.0,,4,0.0,0.0,0.0,0.0,0,23,7.0
225.0,-85.0,Primary,Primary,32.0,-1.9721093642812713,-1.9721093819799311,-31.878230334208027,0.0,,4,0.0,0.0,0.0,0.0,0,23,8.0
225.0,-85.0,Primary,Primary,36.0,-2.21862303481643,-2.2186230547274226,-35.86300912598403,0.0,,4,0.0,0.0,0.0,0.0,0,23,9.0
225.0,-85.0,Primary,Primary,40.0,-2.465136705351589,-2.465136727474914,-39.84778791776003,0.0,,4,0.0,0.0,0.0,0.0,0,23,10.0
235.0,-85.0,Primary,Primary,0.0,-0.0,-0.0,-0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,24,0.0
235.0,-85.0,Primary,Primary,2.0,-0.1427876119846133,-0.09998096327189021,-1.9923893958880017,0.0,,4,0.0,0.0,0.0,0.0,0,24,0.5
235.0,-85.0,Primary,Primary,4.0,-0.2855752239692266,-0.19996192654378042,-3.9847787917760034,0.0,,4,0.0,0.0,0.0,0.0,0,24,1.0
235.0,-85.0,Primary,Primary,8.0,-0.5711504479384532,-0.39992385308756084,-7.969557583552007,0.0,,4,0.0,0.0,0.0,0.0,0,24,2.0
235.0,-85.0,Primary,Primary,12.0,-0.8567256719076797,-0.5998857796313413,-11.95433637532801,0.0,,4,0.0,0.0,0.0,0.0,0,24,3.0
235.0,-85.0,Primary,Primary,16.0,-1.1423008958769063,-0.7998477061751217,-15.939115167104013,0.0,,4,0.0,0.0,0.0,0.0,0,24,4.0
235.0,-85.0,Primary,Primary,20.0,-1.427876119846133,-0.9998096327189021,-19.923893958880015,0.0,,4,0.0,0.0,0.0,0.0,0,24,5.0
235.0,-85.0,Primary,Primary,24.0,-1.7134513438153594,-1.1997715592626825,-23.90867275065602,0.0,,4,0.0,0.0,0.0,0.0,0,24,6.0
235.0,-85.0,Primary,Primary,28.0,-1.999026567784586,-1.399733485806463,-27.893451542432025,0.0,,4,0.0,0.0,0.0,0.0,0,24,7.0
235.0,-85.0,Primary,Primary,32.0,-2.2846017917538126,-1.5996954123502434,-31.878230334208027,0.0,,4,0.0,0.0,0.0,0.0,0,24,8.0
235.0,-85.0,Primary,Primary,36.0,-2.570177015723039,-1.7996573388940238,-35.86300912598403,0.0,,4,0.0,0.0,0.0,0.0,0,24,9.0
235.0,-85.0,Primary,Primary,40.0,-2.855752239692266,-1.9996192654378042,-39.84778791776003,0.0,,4,0.0,0.0,0.0,0.0,0,24,10.0
245.0,-85.0,Primary,Primary,0.0,-0.0,-0.0,-0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,25,0.0
245.0,-85.0,Primary,Primary,2.0,-0.15797985937540235,-0.07366721920075193,-1.9923893958880017,0.0,,4,0.0,0.0,0.0,0.0,0,25,0.5
245.0,-85.0,Primary,Primary,4.0,-0.3159597187508047,-0.14733443840150387,-3.9847787917760034,0.0,,4,0.0,0.0,0.0,0.0,0,25,1.0
245.0,-85.0,Primary,Primary,8.0,-0.6319194375016094,-0.29466887680300774,-7.969557583552007,0.0,,4,0.0,0.0,0.0,0.0,0,25,2.0
245.0,-85.0,Primary,Primary,12.0,-0.947879156252414,-0.44200331520451164,-11.95433637532801,0.0,,4,0.0,0.0,0.0,0.0,0,25,3.0
245.0,-85.0,Primary,Primary,16.0,-1.2638388750032188,-0.5893377536060155,-15.939115167104013,0.0,,4,0.0,0.0,0.0,0.0,0,25,4.0
245.0,-85.0,Primary,Primary,20.0,-1.5797985937540235,-0.7366721920075193,-19.923893958880015,0.0,,4,0.0,0.0,0.0,0.0,0,25,5.0
245.0,-85.0,Primary,Primary,24.0,-1.895758312504828,-0.8840066304090233,-23.90867275065602,0.0,,4,0.0,0.0,0.0,0.0,0,25,6.0
245.0,-85.0,Primary,Primary,28.0,-2.211718031255633,-1.0313410688105271,-27.893451542432025,0.0,,4,0.0,0.0,0.0,0.0,0,25,7.0
245.0,-85.0,Primary,Primary,32.0,-2.5276777500064376,-1.178675507212031,-31.878230334208027,0.0,,4,0.0,0.0,0.0,0.0,0,25,8.0
245.0,-85.0,Primary,Primary,36.0,-2.843637468757242,-1.3260099456135348,-35.86300912598403,0.0,,4,0.0,0.0,0.0,0.0,0,25,9.0
245.0,-85.0,Primary,Primary,40.0,-3.159597187508047,-1.4733443840150386,-39.84778791776003,0.0,,4,0.0,0.0,0.0,0.0,0,25,10.0
255.0,-85.0,Primary,Primary,0.0,-0.0,-0.0,-0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,26,0.0
255.0,-85.0,Primary,Primary,2.0,-0.16837196869167806,-0.04511513395671264,-1.9923893958880017,0.0,,4,0.0,0.0,0.0,0.0,0,26,0.5
255.0,-85.0,Primary,Primary,4.0,-0.3367439373833561,-0.09023026791342528,-3.9847787917760034,0.0,,4,0.0,0.0,0.0,0.0,0,26,1.0
255.0,-85.0,Primary,Primary,8.0,-0.6734878747667122,-0.18046053582685057,-7.969557583552007,0.0,,4,0.0,0.0,0.0,0.0,0,26,2.0
255.0,-85.0,Primary,Primary,12.0,-1.0102318121500684,-0.2706908037402759,-11.95433637532801,0.0,,4,0.0,0.0,0.0,0.0,0,26,3.0
255.0,-85.0,Primary,Primary,16.0,-1.3469757495334245,-0.36092107165370113,-15.939115167104013,0.0,,4,0.0,0.0,0.0,0.0,0,26,4.0
255.0,-85.0,Primary,Primary,20.0,-1.6837196869167805,-0.4511513395671264,-19.923893958880015,0.0,,4,0.0,0.0,0.0,0.0,0,26,5.0
255.0,-85.0,Primary,Primary,24.0,-2.020463624300137,-0.5413816074805518,-23.90867275065602,0.0,,4,0.0,0.0,0.0,0.0,0,26,6.0
255.0,-85.0,Primary,Primary,28.0,-2.357207561683493,-0.631611875393977,-27.893451542432025,0.0,,4,0.0,0.0,0.0,0.0,0,26,7.0
255.0,-85.0,Primary,Primary,32.0,-2.693951499066849,-0.7218421433074023,-31.878230334208027,0.0,,4,0.0,0.0,0.0,0.0,0,26,8.0
255.0,-85.0,Primary,Primary,36.0,-3.030695436450205,-0.8120724112208275,-35.86300912598403,0.0,,4,0.0,0.0,0.0,0.0,0,26,9.0
255.0,-85.0,Primary,Primary,40.0,-3.367439373833561,-0.9023026791342528,-39.84778791776003,0.0,,4,0.0,0.0,0.0,0.0,0,26,10.0
265.0,-85.0,Primary,Primary,0.0,-0.0,-0.0,-0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,27,0.0
265.0,-85.0,Primary,Primary,2.0,-0.17364818095124607,-0.01519224819988272,-1.9923893958880017,0.0,,4,0.0,0.0,0.0,0.0,0,27,0.5
265.0,-85.0,Primary,Primary,4.0,-0.34729636190249213,-0.03038449639976544,-3.9847787917760034,0.0,,4,0.0,0.0,0.0,0.0,0,27,1.0
265.0,-85.0,Primary,Primary,8.0,-0.6945927238049843,-0.06076899279953088,-7.969557583552007,0.0,,4,0.0,0.0,0.0,0.0,0,27,2.0
265.0,-85.0,Primary,Primary,12.0,-1.0418890857074765,-0.09115348919929632,-11.95433637532801,0.0,,4,0.0,0.0,0.0,0.0,0,27,3.0
265.0,-85.0,Primary,Primary,16.0,-1.3891854476099685,-0.12153798559906176,-15.939115167104013,0.0,,4,0.0,0.0,0.0,0.0,0,27,4.0
265.0,-85.0,Primary,Primary,20.0,-1.7364818095124606,-0.15192248199882719,-19.923893958880015,0.0,,4,0.0,0.0,0.0,0.0,0,27,5.0
265.0,-85.0,Primary,Primary,24.0,-2.083778171414953,-0.18230697839859264,-23.90867275065602,0.0,,4,0.0,0.0,0.0,0.0,0,27,6.0
265.0,-85.0,Primary,Primary,28.0,-2.431074533317445,-0.2126914747983581,-27.893451542432025,0.0,,4,0.0,0.0,0.0,0.0,0,27,7.0
265.0,-85.0,Primary,Primary,32.0,-2.778370895219937,-0.24307597119812352,-31.878230334208027,0.0,,4,0.0,0.0,0.0,0.0,0,27,8.0
265.0,-85.0,Primary,Primary,36.0,-3.125667257122429,-0.27346046759788895,-35.86300912598403,0.0,,4,0.0,0.0,0.0,0.0,0,27,9.0
265.0,-85.0,Primary,Primary,40.0,-3.472963619024921,-0.30384496399765437,-39.84778791776003,0.0,,4,0.0,0.0,0.0,0.0,0,27,10.0
275.0,-85.0,Primary,Primary,0.0,-0.0,0.0,-0.0,0.0,,4,4.350428571428572,4.350428571428572,44.92428553061225,44.92428553061225,140,28,0.0
275.0,-85.0,Primary,Primary,2.0,-0.1736481811148571,0.015192246329799708,-1.9923893958880017,0.0,,4,0.0,0.0,0.0,0.0,0,28,0.5
275.0,-85.0,Primary,Primary,4.0,-0.3472963622297142,0.030384492659599416,-3.9847787917760034,0.0,,4,0.0,0.0,0.0,0.0,0,28,1.0
275.0,-85.0,Primary,Primary,8.0,-0.6945927244594284,0.06076898531919883,-7.969557583552007,0.0,,4,0.0,0.0,0.0,0.0,0,28,2.0
275.0,-85.0,Primary,Primary,12.0,-1.0418890866891426,0.09115347797879825,-11.95433637532801,0.0,,4,0.0,0.0,0.0,0.0,0,28,3.0
275.0,-85.0,Primary,Primary,16.0,-1.3891854489188569,0.12153797063839766,-15.939115167104013,0.0,,4,0.0,0.0,0.0,0.0,0,28,4.0
275.0,-85.0,Primary,Primary,20.0,-1.7364818111485711,0.15192246329799708,-19.923893958880015,0.0,,4,0.0,0.0,0.0,0.0,0,28,5.0
275.0,-85.0,Primary,Primary,24.0,-2.083778173378285,0.1823069559575965,-23.90867275065602,0.0,,4,0.0,0.0,0.0,0.0,0,28,6.0
275.0,-85.0,Primary,Primary,28.0,-2.4310745356079995,0.2126914486171959,-27.893451542432025,0.0,,4,0.0,0.0,0.0,0.0,0,28,7.0
275.0,-85.0,Primary,Primary,32.0,-2.7783708978377137,0.24307594127679533,-31.878230334208027,0.0,,4,0.0,0.0,0.0,0.0,0,28,8.0
